city_name,city_latitude,city_longitude
Oak Valley, 41.597220, -87.932780
Oakbrook Estates Mobile Home Park, 42.223360, -88.278970
Oakbrook Terrace, 41.850030, -87.964510
Oakcrest, 39.384480, -87.707810
Oakdale, 38.261720, -89.501480
Oakenwald, 41.832810, -87.610610
Oakford, 40.102550, -89.963170
Oakglen, 41.563090, -87.558380
Oakland, 39.653920, -88.026150
Oakland, 41.823090, -87.603940
Oakland Center, 40.233930, -90.508460
Oakley, 39.876150, -88.805910
Oakton, 42.026700, -87.671170
Oakwood, 40.116150, -87.778360
Oakwood Estates, 41.516390, -88.165280
Oakwood Heights, 38.881710, -90.068440
Oakwood Hills, 42.246410, -88.242860
Oasis Mobile Home Park, 42.013920, -87.935340
Oasis Trailer Park, 40.501150, -89.006190
Obed, 39.565320, -88.902580
Oblong, 39.001990, -87.908920
Oconee, 39.285600, -89.107580
Ocoya, 40.805030, -88.683950
Odell, 41.003640, -88.525340
Odgen, 38.451990, -87.826970
Odin, 38.617270, -89.052290
Ogden, 40.113920, -87.956140
Ogle, 41.107260, -90.883750
Ogles, 38.546720, -90.054830
Oglesby, 41.295310, -89.059530
Ohio, 41.557530, -89.460930
Ohlman, 39.345040, -89.218700
Oil Center, 38.968100, -87.832810
Oil Grove, 38.862820, -87.641690
Oilfield, 39.393930, -87.988650
Okawville, 38.434220, -89.550370
Old Brownfield, 37.358940, -88.596440
Old Colony Court, 42.126670, -87.839720
Old Du Quoin, 37.975050, -89.183140
Old Gilchrist, 41.231150, -90.625140
Old Kane, 39.188940, -90.372620
Old Kaskaskia, 37.948940, -89.922050
Old Kent, 41.524170, -88.155280
Old Marissa, 38.258380, -89.754270
Old Mill Creek, 42.421970, -87.972580
Old Mill Grove, 42.195580, -88.077850
Old Niota, 40.613370, -91.302090
Old Oaks, 41.566940, -88.184440
Old Oaks Estates, 41.640280, -87.937780
Old Pearl, 39.441710, -90.648180
Old Princeton, 39.878100, -90.164010
Old Reserve Hills, 41.645680, -88.350470
Old Ripley, 38.896160, -89.570090
Old River Island, 38.405050, -88.196710
Old Salem Chautauqua, 39.992270, -89.835390
Old Sawmill, 41.722780, -88.151670
Old Shawneetown, 37.696990, -88.136700
Old State Mobile Home Village, 39.453920, -88.373660
Old Stonington, 39.611430, -89.147860
Old Town, 41.911370, -87.639780
Oldenburg, 38.796990, -90.101500
Oldtown, 37.602270, -88.688390
Olena, 40.785600, -90.938750
Olga, 37.991440, -88.577000
Olin, 40.752810, -89.768440
Olive Branch, 37.168660, -89.351750
Oliver, 41.800860, -90.068180
Oliver, 39.483920, -87.681420
Oliver Lane Subdivision, 42.110280, -87.857500
Olivet, 39.941980, -87.643630
Olmsted, 37.180610, -89.088960
Olney, 38.730880, -88.085320
Olsen-Hansen Row Houses, 41.912810, -87.634500
Olson's Subdivision, 42.138890, -87.846670
Olympia Fields, 41.513370, -87.674210
Omaha, 37.890320, -88.303100
Omar, 37.501720, -88.968680
Omega, 38.704490, -88.780610
Onarga, 40.715040, -88.006150
Oneco, 42.487510, -89.664290
Oneida, 41.072260, -90.225400
Ontario, 41.078650, -90.307630
Ontarioville, 41.987530, -88.150070
Opdyke, 38.259770, -88.790620
Ophiem, 41.252540, -90.387630
Oquawka, 40.931980, -90.947090
Orange, 39.206710, -87.821420
Orange Prairie, 40.777540, -89.669820
Orangemans Hall, 41.313650, -90.608190
Orangeville, 42.468350, -89.644010
Oraville, 37.865050, -89.383420
Orchard Subdivision, 42.124170, -87.820560
Orchardville, 38.506440, -88.650330
Oreana, 39.938650, -88.865630
Oregon, 42.014750, -89.332330
Orient, 37.918380, -88.977570
Orio, 38.554490, -87.778920
Orion, 41.354760, -90.381520
Orland Hills, 41.585310, -87.843110
Orland Park, 41.630310, -87.853940
Orleans, 39.723660, -90.079560
Ormonde, 40.855040, -90.613190
Osbernville, 39.761150, -89.178690
Osborn, 41.522530, -90.273180
Osceola, 41.213090, -89.779820
Osco, 41.347810, -90.280400
Oskaloosa, 38.759770, -88.648940
Osman, 40.295870, -88.472000
Ospur, 40.088650, -88.955360
Oswego, 41.682810, -88.351460
Ottawa, 41.345590, -88.842580
Otterville, 39.050600, -90.398450
Otto, 41.047250, -87.891150
Ottville, 41.348090, -89.258700
Oury Point, 42.127780, -87.814720
Owaneco, 39.482270, -89.193700
Owen Center, 42.368350, -89.117050
Oxville, 39.704770, -90.561240
Ozark, 37.542550, -88.762840
Pacific Junction, 41.912810, -87.720610
Packingtown, 41.818370, -87.660330
Paddy Island, 40.701430, -91.098480
Paderborn, 38.360330, -90.042610
Padua, 40.450310, -88.763960
Paineville, 37.808940, -89.001740
Paisley Corners, 38.981430, -89.470920
Palatine, 42.110300, -88.034240
Palermo, 39.865590, -87.880860
Palestine, 39.003650, -87.612800
Palisades, 41.713640, -87.933670
Palm Beach, 42.376690, -88.197310
Palm Garden Mobile Home Park, 39.900880, -91.402370
Palmer, 39.457830, -89.403980
Palmerton, 40.000600, -90.149010
Palmyra, 39.434770, -89.995940
Palmyra, 41.851700, -89.577880
Paloma, 40.022820, -91.195140
Palos Heights, 41.668090, -87.796440
Palos Hills, 41.696700, -87.817000
Palos Park, 41.667250, -87.830330
Palzo, 37.648660, -88.763390
Pana, 39.388930, -89.080080
Panama, 39.029490, -89.524250
Pankeyville, 37.708380, -88.536160
Panola, 40.783650, -89.021190
Panorama Hills, 38.717550, -89.290070
Panorama Valley, 42.234740, -88.993990
Papineau, 40.969200, -87.716420
Paradise, 39.410310, -88.436720
Paradise Acres Manufactured Home Community, 37.765000, -89.115560
Paris, 39.611150, -87.696140
Parish Island, 41.157810, -87.691430
Park City, 42.348360, -87.884240
Park Estates Mobile Home Park, 38.110880, -89.706210
Park Forest, 41.491420, -87.674490
Park Hill, 42.157530, -88.095910
Park Manor, 39.385700, -89.067100
Park Manor, 41.769760, -87.618100
Park Meadowlands West Mobile Home Court, 42.301110, -88.887780
Park Place, 41.592780, -88.219170
Park Place Estates of Northbrook, 42.120830, -87.814170
Park Ridge, 42.011140, -87.840620
Park Row, 41.866420, -87.623660
Parker, 37.570330, -88.800060
Parkersburg, 38.589770, -88.056700
Parkland, 40.462540, -89.751500
Parkside, 41.766980, -87.583380
Parkview, 39.808920, -88.285330
Parkville, 39.891700, -88.361160
Parnell, 40.223090, -88.720630
Parrish, 37.941440, -88.812840
Pasfield, 39.777550, -89.828720
Passport, 38.789210, -88.243650
Patoka, 38.755330, -89.095340
Patterson, 39.480600, -90.482900
Patterson Springs, 39.792250, -88.192820
Patton, 38.476990, -87.753640
Patton, 39.476980, -87.558630
Pattonsburg, 40.937810, -89.184530
Pauline, 40.127530, -88.005870
Pauls Friendly City Mobile Home Park, 38.878890, -89.394440
Paulton, 37.763940, -88.803950
Pavillion, 41.610590, -88.475070
Pavinita, 41.617500, -87.958330
Paw Paw, 41.688920, -88.981200
Pawnee, 39.591720, -89.580370
Pawnee Junction, 39.589770, -89.646210
Paxton, 40.460310, -88.095320
Paynes Point, 42.023920, -89.206770
Payson, 39.816990, -91.242370
Paytonville, 41.336700, -88.431180
Peabody, 39.877550, -89.600930
Peacocks Island, 41.363920, -88.390900
Pearl, 39.459770, -90.625960
Pearl City, 42.265300, -89.825950
Pearl Island, 39.706710, -91.334870
Pebble Beach, 41.339480, -88.400070
Pebble Creek, 41.615830, -87.952780
Pecan Island, 38.890050, -89.110070
Pecatonica, 42.313910, -89.359280
Pegram, 39.346440, -90.397060
Pekin, 40.567540, -89.640660
Pekin Heights, 40.546430, -89.604270
Pellville, 40.461420, -87.922530
Penfield, 40.303370, -87.946700
Pennington Point, 40.393930, -90.554020
Pennock, 41.928640, -87.726720
Penrose, 41.887530, -89.667890
Peoria, 40.693650, -89.588990
Peoria Heights, 40.747260, -89.573980
Peotone, 41.332260, -87.785320
Pepper Tree, 41.688330, -88.121390
Pepper Tree, 42.136140, -88.042570
Percy, 38.016440, -89.618710
Perdueville, 40.465590, -88.179210
Perks, 37.309770, -89.080910
Perry, 39.783100, -90.745410
Perryville, 42.221690, -88.979550
Pershing, 37.880050, -88.965350
Peru, 41.327530, -89.128970
Pesotum, 39.914750, -88.273380
Peters Creek, 37.487830, -88.241420
Petersburg, 40.011720, -89.848170
Petersburg, 38.591710, -87.831140
Petersburg, 38.592270, -89.921210
Peterson Island, 41.575310, -90.180680
Peterstown, 41.498090, -89.146750
Petersville, 41.279480, -90.938480
Peterville, 40.216990, -89.993170
Petrolia, 38.760600, -87.778920
Pettifer Island, 41.483920, -90.610970
Pharoahs Gardens, 37.592830, -88.909510
Pheasant Chase, 41.685280, -88.141390
Pheasant Creek, 42.135830, -87.855560
Pheasant Hollow N, 41.633610, -87.927780
Pheasant Hollow S, 41.627780, -87.925830
Pheasant Knolls, 42.222800, -88.046740
Pheasant Landing, 41.547780, -88.194720
Pheasant Run, 41.932530, -88.368130
Phelps, 38.489220, -90.216780
Phelps, 40.848650, -90.574860
Phil-Aire Estates, 42.387220, -89.029720
Philadelphia, 39.923940, -90.117340
Philip Murray Homes, 41.658650, -87.605320
Phillipstown, 38.141990, -88.021700
Philo, 40.006980, -88.158100
Phoenix, 41.611150, -87.634770
Piasa, 39.115880, -90.123720
Piasa Hills, 38.952270, -90.258450
Piasa Island, 38.930880, -90.277330
Piatt, 39.933090, -88.520340
Picardy, 41.564170, -88.156110
Picardy Circle, 42.141390, -87.883890
Picayune Island, 37.332830, -89.422870
Pierceburg, 38.930600, -87.907810
Pierces Park, 41.745870, -87.592550
Pierron, 38.780050, -89.598140
Pierron, 38.776440, -89.520360
Pierson, 39.798090, -88.528390
Pike, 39.459770, -91.035140
Pilsen, 41.857530, -87.657550
Pinckneyville, 38.080330, -89.382030
Pine Grove, 42.113330, -87.850830
Pine Grove, 41.339480, -88.404510
Pine Hills Estates, 41.586390, -87.960280
Pine Island, 37.736720, -89.137300
Pine Lake Circle, 42.174470, -88.060630
Pine Manor, 42.229470, -89.040380
Pine Meadow Estates, 41.341420, -88.413400
Pine Needle, 41.543330, -88.010830
Pine Valley, 42.171970, -88.066740
Pine View, 41.882250, -88.551470
Pinehurst Manor, 42.143640, -88.021180
Pineview Hills, 41.623610, -87.916110
Pingree Grove, 42.068640, -88.413420
Pinkstaff, 38.794490, -87.669190
Pioneer, 40.782810, -89.654820
Piopolis, 38.183660, -88.561440
Piper City, 40.756700, -88.191160
Pisgah, 39.668660, -90.125670
Pistakee, 42.411690, -88.200090
Pistakee Highlands, 42.408630, -88.206480
Pitchin, 40.603090, -87.866420
Pittsburg, 38.871440, -89.211740
Pittsburg, 37.776990, -88.849510
Pittsfield, 39.607830, -90.805130
Pittwood, 40.860870, -87.729480
Placerdale, 41.679480, -87.645050
Plainfield, 39.103650, -88.135320
Plainfield, 41.626970, -88.203950
Plainsman Terrace, 41.575000, -88.197780
Plainview, 39.159210, -89.989830
Plainville, 39.785880, -91.185420
Plano, 41.662810, -88.537020
Plantation, 41.683610, -88.201390
Plato Center, 42.026690, -88.430080
Plato Corners, 41.986970, -88.405080
Plattville, 41.531700, -88.381460
Play Island, 42.233080, -88.154250
Pleak, 39.595590, -88.938410
Pleasant Grove, 37.440880, -89.029800
Pleasant Hill, 40.613090, -88.747010
Pleasant Hill, 39.443380, -90.872350
Pleasant Knoll, 41.545000, -88.153890
Pleasant Mound, 38.863100, -89.290350
Pleasant Plains, 39.872830, -89.921220
Pleasant Ridge, 38.722550, -89.977880
Pleasant Valley, 42.225850, -90.027070
Pleasant View, 40.103100, -90.464850
Plum Grove Village, 42.087800, -88.041180
Plum Hill, 38.362830, -89.508700
Plum Island, 41.325310, -88.995910
Plumfield, 37.891440, -89.006740
Plymouth, 40.291710, -90.919020
Poag, 38.796990, -90.038990
Pocahontas, 38.827820, -89.540080
Point Pleasant, 39.155600, -88.077810
Polk, 41.311700, -87.608370
Polly Island, 40.185600, -91.498210
Polo, 41.986140, -89.579280
Polsgrove, 42.168350, -90.023740
Pomona, 37.628110, -89.336760
Pond, 37.445050, -88.832840
Ponds, 42.178910, -88.054240
Ponds At Mill Race Creek, 41.702200, -88.331300
Ponds of Plainfield, 41.647780, -88.198890
Ponemah, 40.820590, -90.705690
Pontiac, 38.587270, -89.984830
Pontiac, 40.880870, -88.629780
Pontoon Beach, 38.731720, -90.080380
Pontoosuc, 40.628930, -91.205430
Poplar City, 40.247270, -89.939840
Poplar Grove, 41.457810, -90.456520
Poplar Grove, 42.368350, -88.822050
Poplar Ridge, 37.700330, -89.370650
Poplar Ridge, 41.637780, -88.102780
Port Barrington, 42.242520, -88.202030
Port Byron, 41.606420, -90.335410
Port Jackson, 38.863660, -87.778360
Portage, 42.382790, -90.456520
Portage Park, 41.957810, -87.765060
Porter Subdivision, 42.105280, -87.855280
Porterfield, 41.084200, -89.162030
Porters Glenview Subdivision, 42.105000, -87.854720
Porterville, 39.089760, -87.801420
Portland, 41.662530, -89.980120
Portuguese Hill, 39.755880, -90.215400
Posen, 41.631700, -87.681440
Posen, 38.258380, -89.335640
Posey, 38.536990, -89.352580
Post Oak, 39.090320, -88.909230
Potomac, 40.305040, -87.800580
Pottstown, 40.718090, -89.660380
Pottsville, 37.421990, -89.357590
Poverty Ridge, 40.461990, -90.340960
Poverty Row, 41.763920, -87.610330
Powellton, 40.535880, -91.268760
Powerton, 40.538090, -89.678990
Prairie, 38.173110, -89.943160
Prairie Avenue Courts, 41.844760, -87.622000
Prairie Center, 41.468920, -88.934520
Prairie City, 40.621150, -90.462070
Prairie Courts, 41.845310, -87.618940
Prairie Creek, 42.186140, -88.055350
Prairie du Rocher, 38.083110, -90.095950
Prairie Grove, 42.278630, -88.260920
Prairie Hall, 39.754760, -88.785630
Prairie Knoll, 41.627500, -88.231390
Prairie Ponds, 41.640280, -88.245830
Prairie Ridge, 41.720560, -88.151390
Prairie Shores, 41.840870, -87.616720
Prairie Trail, 41.559170, -88.201940
Prairie View, 42.245850, -88.903160
Prairie View, 42.199190, -87.955630
Prairietown, 38.966440, -89.922050
Prairieview Estates, 41.939750, -89.138990
Prairieville, 41.841420, -89.612050
Preemption, 41.312810, -90.584580
Prentice, 39.856990, -90.043720
Prescotts Island, 41.806140, -87.808390
Prestbury, 41.783290, -88.417640
Preston, 38.106160, -89.860100
Preston Heights, 41.491700, -88.081720
Prestonfield, 42.163910, -88.040910
Price Towhead (historical), 37.055880, -89.365080
Prince Crossing, 41.905030, -88.184520
Princeton, 41.368090, -89.464810
Princeville, 40.929760, -89.757600
Printers Row, 41.870980, -87.629030
Proctor, 40.412260, -88.401720
Prophetstown, 41.671420, -89.936220
Prospect, 40.319480, -88.212830
Prospect Heights, 42.095300, -87.937570
Prospect Heights Addition, 40.565040, -90.023450
Prouty, 39.682270, -89.928720
Providence, 41.278090, -89.592600
Pruett, 39.064770, -88.910900
Pryortown, 37.190330, -89.148690
Puder, 41.245030, -87.606700
Pulaski, 37.213660, -89.205910
Pulaski, 40.202550, -90.941240
Pullman, 41.692810, -87.605880
Pureton, 38.730600, -88.224490
Putnam, 41.185040, -89.396480
Pyatts, 38.003110, -89.371200
Pyramid, 38.334220, -89.227860
Quail Brook Estates, 41.637220, -87.996390
Quail Grove, 41.694170, -88.118330
Quail Run, 41.631110, -88.208610
Quail Run, 42.180580, -88.090350
Quatoga Bluff, 38.927550, -90.248450
Queens Island, 42.383080, -88.186750
Quentin Corners, 42.166410, -88.063130
Quincy, 39.935600, -91.409870
Quincy Junction, 39.451160, -91.025140
Quinsippi Island, 39.941990, -91.421820
Quiver Beach, 40.330040, -90.047340
Raddle, 37.778940, -89.586770
Radford, 39.577540, -89.034530
Radley, 41.637810, -88.941200
Radom, 38.281990, -89.192300
Radville, 40.481980, -89.835390
Raeftown, 38.858100, -88.002260
Rainbow Hills, 41.919470, -88.370080
Raleigh, 37.826990, -88.532000
Rambling Hills, 42.218640, -88.032020
Rambling Hills East, 42.220580, -88.021190
Rambling Hills West, 42.228360, -88.038970
Ramsey, 39.144490, -89.108680
Ramsey Acres, 41.939470, -89.119540
Ramsgate South, 42.114170, -87.854170
Randall Hills, 41.811140, -88.345350
Randolph, 37.966720, -89.749830
Randolph, 40.376150, -88.980360
Rankin, 40.465040, -87.896420
Ransom, 41.156140, -88.649510
Rantoul, 40.308370, -88.155880
Rapatee, 40.715040, -90.158180
Rapids City, 41.581700, -90.343460
Rardin, 39.604200, -88.101710
Raritan, 40.695870, -90.827360
Raum, 37.462830, -88.520880
Raven, 39.803930, -87.546130
Ravens Wing, 42.166410, -88.081740
Ravenswood, 41.965590, -87.666720
Ravenswood Gardens, 41.964480, -87.698670
Ravenswood Manor, 41.964480, -87.700060
Ravenswood Place, 41.964750, -87.671720
Ravinia, 42.163640, -87.787010
Ravinia Park, 42.224470, -89.084270
Rawalts, 40.553370, -89.979840
Rawson Bridge, 42.242250, -88.215080
Ray, 40.206160, -90.475680
Raymond, 39.319490, -89.572040
Raynor Park, 41.551140, -88.094500
Rayville, 40.306700, -87.658360
Reader, 39.305600, -90.040940
Reading, 41.066700, -88.854240
Reardon, 39.115880, -90.575120
Red Bud, 38.211720, -89.994270
Red Haw Ridge, 42.135000, -87.811110
Red Oak, 42.392240, -89.671780
Red Top, 38.371990, -88.026150
Reddick, 41.097250, -88.250610
Reddish, 39.137830, -90.576790
Redgate Ridge, 41.956420, -88.333130
Redmon, 39.645310, -87.861700
Reed Crossing, 41.273650, -88.831740
Reeds, 40.917260, -90.825420
Reeds Station, 37.777830, -89.160910
Rees, 39.635600, -90.092610
Reevesville, 37.343110, -88.719780
Regal Acres, 41.592780, -88.004720
Regency Place, 42.133060, -87.880000
Reilly, 40.415870, -87.854480
Reily Lake, 37.979220, -89.920940
Renault, 38.153660, -90.134000
Rend City, 38.026990, -88.984790
Rennerville, 39.456710, -88.807290
Reno, 38.975050, -89.513970
Renshaw, 37.354500, -88.678390
Rentchler, 38.491440, -89.873160
Reserve of Plainfield, 41.628060, -88.171390
Reserves at Clearwater, 41.706390, -88.208060
Rest Island, 42.233910, -88.153970
Resthaven, 41.261980, -88.136170
Reynolds, 41.329760, -90.670420
Reynoldsburg, 37.515330, -88.775890
Reynoldsville, 37.367270, -89.395090
Rice, 42.339180, -90.394570
Rice, 38.200610, -89.383700
Richards, 41.178650, -88.836190
Richards Park, 41.336700, -88.424230
Richardson, 41.966420, -88.585640
Richfield, 39.815320, -91.116530
Richland, 39.845880, -89.858160
Richmond, 40.360870, -89.368980
Richmond, 42.475850, -88.305930
Richton Park, 41.484480, -87.703380
Richview, 38.378380, -89.180080
Richwood Manor, 39.391200, -89.068600
Richwoods, 38.958100, -87.554190
Riddle Hill, 39.786720, -89.764550
Riddleville, 38.851990, -87.651410
Ridge Farm, 39.895590, -87.651970
Ridgecrest, 41.399480, -88.397850
Ridgecroft, 42.130830, -87.815000
Ridgefield, 42.268360, -88.361480
Ridgeland, 42.125280, -87.880560
Ridgeland Lakes Estates, 41.419170, -87.771390
Ridgely, 39.831440, -89.633990
Ridgeville, 40.713650, -88.067820
Ridgewood, 41.535590, -88.040340
Ridgway, 37.799210, -88.261150
Ridott, 42.296410, -89.475390
Ridott Corners, 42.275300, -89.475670
Riehl, 38.935880, -90.274000
Riffle, 38.805320, -88.564220
Riggston, 39.695320, -90.423180
Riley, 42.191410, -88.632590
Rileyville, 37.850600, -88.672840
Rinard, 38.570600, -88.465600
Ringwood, 42.392240, -88.297030
Rio, 41.109200, -90.399850
Ripley, 40.022830, -90.638740
Rising, 40.157250, -88.333660
Rising Sun, 37.407000, -88.578100
Rising Sun, 38.000320, -88.028090
Risk, 40.670870, -88.405330
Ritchie, 41.255030, -88.105330
River, 41.159200, -87.593370
River Edge Estates, 41.631110, -88.191110
River Forest, 42.236130, -89.093160
River Forest, 41.897810, -87.813950
River Glen, 41.545000, -88.188330
River Grange Lakes, 41.962810, -88.327580
River Grove, 42.193080, -89.041210
River Grove, 41.925860, -87.835890
River Mist On The Fox, 41.693600, -88.352400
River North, 41.899020, -87.641320
River Oaks, 41.721390, -88.138330
River Oaks West, 41.503330, -88.221390
River Road Mobile Home Park, 42.310280, -89.526110
River Run, 41.690600, -88.364900
River Woods, 41.719440, -88.126940
